"STRING_ID","Degree","Betweenness","gene"
"9606.ENSP00000341247",11,835.138689117924,"GSPT2"
"9606.ENSP00000341637",8,14.6361778792001,"NCR3LG1"
"9606.ENSP00000341992",5,11.7895787570614,"NANOS3"
"9606.ENSP00000342082",15,566.660745185715,"SLPI"
"9606.ENSP00000342385",13,127.92876720567,"PTGES"
"9606.ENSP00000342513",10,21.8269003483988,"IFI6"
"9606.ENSP00000343200",2,47.2933397809117,"SKOR1"
"9606.ENSP00000343674",3,0.311959460368273,"ASTL"
"9606.ENSP00000343690",8,1816.72294885756,"DPYSL3"
"9606.ENSP00000343899",3,1380.13874361367,"FRMD6"
"9606.ENSP00000344087",6,2444.49321249445,"AUTS2"
"9606.ENSP00000344206",2,21.4523658505237,"RHBDL1"
"9606.ENSP00000344352",46,3123.02735712116,"ATF3"
"9606.ENSP00000344411",7,94.5360717543097,"TAS1R3"
"9606.ENSP00000344456",132,37448.2981959059,"CTNNB1"
"9606.ENSP00000344458",2,0,"PROZ"
"9606.ENSP00000344609",4,386.738247079228,"BTG3"
"9606.ENSP00000344741",10,669.460500845662,"INSIG1"
"9606.ENSP00000344820",1,0,"KCNK7"
"9606.ENSP00000344903",5,10.1133821790951,"MAFK"
"9606.ENSP00000345133",1,0,"CDC42BPG"
"9606.ENSP00000345230",11,1698.36403079858,"TPM4"
"9606.ENSP00000345344",19,3233.75169972709,"CTSL"
"9606.ENSP00000345374",1,0,"RTP5"
"9606.ENSP00000345393",5,1.9822531341145,"MAFF"
"9606.ENSP00000345502",11,913.648236408944,"PDE4D"
"9606.ENSP00000345571",28,5359.46130220678,"E2F1"
"9606.ENSP00000345824",5,14.0880134438247,"TSPOAP1"
"9606.ENSP00000345997",5,534.494592351954,"DMPK"
"9606.ENSP00000346378",2,397.844789141218,"APBB3"
"9606.ENSP00000346508",20,112.697905661778,"PDGFA"
"9606.ENSP00000346997",6,140.248767107845,"SUV39H2"
"9606.ENSP00000347213",12,713.162525246993,"ENTPD2"
"9606.ENSP00000347714",5,545.770840502743,"FCAR"
"9606.ENSP00000347792",7,532.948670652209,"SYNJ2"
"9606.ENSP00000348099",12,1895.39147429765,"PDLIM7"
"9606.ENSP00000348489",1,0,"FBRS"
"9606.ENSP00000348521",7,721.069988470234,"GJB6"
"9606.ENSP00000348753",6,270.091863121547,"SPRED2"
"9606.ENSP00000349003",9,23.3182817227623,"PTGER3"
"9606.ENSP00000349022",11,315.406023071388,"ARC"
"9606.ENSP00000349041",8,77.8251254787731,"NRARP"
"9606.ENSP00000349208",7,1070.27961787387,"PIWIL2"
"9606.ENSP00000349967",42,271.535924404771,"CCRL2"
"9606.ENSP00000350049",3,507.431055413148,"HOMEZ"
"9606.ENSP00000350078",5,2628.57296530093,"ARID5A"
"9606.ENSP00000350198",2,0,"SSTR2"
"9606.ENSP00000350369",8,12.4577560103342,"MAFG"
"9606.ENSP00000350633",3,19.2431148546559,"SERTAD1"
"9606.ENSP00000350896",8,10.5052535373695,"EPHB4"
"9606.ENSP00000351075",3,272.485038155984,"SUSD2"
"9606.ENSP00000351669",1,0,"MANEA"
"9606.ENSP00000351671",56,397.446789878355,"CCL20"
"9606.ENSP00000352011",12,1757.31147068235,"CACNA1G"
"9606.ENSP00000352606",3,566.294524266245,"HAPLN3"
"9606.ENSP00000353344",11,574.361087785208,"ETS2"
"9606.ENSP00000353362",18,1596.06522766556,"CACNA1A"
"9606.ENSP00000353462",7,1221.30007331861,"CASS4"
"9606.ENSP00000353496",6,212.716196187496,"LZTS3"
"9606.ENSP00000353590",17,5376.16297078635,"MYH10"
"9606.ENSP00000353732",6,161.017099483034,"CLIP3"
"9606.ENSP00000353741",10,1510.86947962095,"ETF1"
"9606.ENSP00000353770",20,1104.43039984689,"RRM2"
"9606.ENSP00000353785",9,716.417944436454,"TPPP"
"9606.ENSP00000353824",4,913.774538242621,"PIM3"
"9606.ENSP00000354040",16,4147.9169287569,"GTPBP4"
"9606.ENSP00000354213",5,38.8091996129461,"HS3ST3B1"
"9606.ENSP00000354451",12,1004.40729184966,"IQGAP3"
"9606.ENSP00000354487",29,1196.61805713902,"ZEB1"
"9606.ENSP00000354498",6,2263.41604267819,"PHLDB1"
"9606.ENSP00000354532",6,461.886219923292,"PNP"
"9606.ENSP00000354621",19,3070.35013159472,"SMURF1"
"9606.ENSP00000354733",6,386.172661264613,"SBNO2"
"9606.ENSP00000354830",2,13.9306566459391,"DDIT4L"
"9606.ENSP00000354886",1,0,"SLC25A47"
"9606.ENSP00000354920",6,1625.96111933162,"METTL13"
"9606.ENSP00000355046",5,882.122777249473,"MT-ND2"
"9606.ENSP00000355114",2,96.5191125738062,"DCAF12"
"9606.ENSP00000355155",7,252.177135271791,"GRIN3A"
"9606.ENSP00000355157",1,0,"FCRL2"
"9606.ENSP00000355330",18,387.810084931412,"TGM2"
"9606.ENSP00000355354",2,0,"SOX15"
"9606.ENSP00000355465",4,44.9076712351943,"AHCTF1"
"9606.ENSP00000355568",4,258.392076650208,"IRF2BP2"
"9606.ENSP00000355672",3,170.246441055372,"IBA57"
"9606.ENSP00000355675",6,1972.56865584367,"GJC2"
"9606.ENSP00000355718",20,1852.74802146507,"DLL1"
"9606.ENSP00000355996",5,109.163388092613,"G0S2"
"9606.ENSP00000356033",15,4446.53427381917,"TAGAP"
"9606.ENSP00000356070",10,60.1413727370137,"MAPKAPK2"
"9606.ENSP00000356125",1,0,"NUAK2"
"9606.ENSP00000356135",1,0,"TMEM81"
"9606.ENSP00000356198",4,30.8465325872604,"CHIT1"
"9606.ENSP00000356280",6,3147.93865288469,"PHLDA3"
"9606.ENSP00000356320",6,0,"ULBP2"
"9606.ENSP00000356438",88,3403.43105075414,"PTGS2"
"9606.ENSP00000356468",2,20.2082057697859,"IVNS1ABP"
"9606.ENSP00000356529",7,934.712055796039,"RGS16"
"9606.ENSP00000356545",11,671.694229023448,"CACNA1E"
"9606.ENSP00000356790",6,220.945834909364,"ATP1B1"
"9606.ENSP00000356832",15,1774.71011839264,"SGK1"
"9606.ENSP00000356903",1,0,"UAP1"
"9606.ENSP00000356959",4,575.218970757802,"NR1I3"
"9606.ENSP00000356967",5,323.4686950629,"TOMM40L"
"9606.ENSP00000356969",16,626.725384894325,"APOA2"
"9606.ENSP00000357167",5,1220.18460091417,"FCRL3"
"9606.ENSP00000357283",31,7134.63932294301,"LMNA"
"9606.ENSP00000357442",5,16.6266039938091,"PYGO2"
"9606.ENSP00000357511",1,0,"C1ORF189"
"9606.ENSP00000357643",29,3068.40650467936,"MKI67"
"9606.ENSP00000357697",6,347.193531832751,"S100A2"
"9606.ENSP00000357906",4,878.395294986847,"TNFAIP8L2"
"9606.ENSP00000358081",17,2580.16409967664,"BAG3"
"9606.ENSP00000358092",29,3441.13992064389,"PRDM1"
"9606.ENSP00000358149",2,77.380061338784,"BOLA1"
"9606.ENSP00000358272",2,10.283667975767,"NDUFAF4"
"9606.ENSP00000358488",1,0,"MTCP1"
"9606.ENSP00000358576",8,2174.16180854889,"DCLRE1B"
"9606.ENSP00000358596",18,952.224551516528,"DUSP5"
"9606.ENSP00000358696",8,279.750149623627,"PLXNA3"
"9606.ENSP00000358730",16,873.840621768135,"ADORA3"
"9606.ENSP00000358778",1,0,"LRIF1"
"9606.ENSP00000358813",28,2545.83555002031,"TTK"
"9606.ENSP00000358857",10,1381.9773221038,"EMD"
"9606.ENSP00000358862",5,1946.24435268071,"PCGF6"
"9606.ENSP00000358983",34,799.240496145731,"NFKB2"
"9606.ENSP00000359022",2,629.821385983812,"ELOVL3"
"9606.ENSP00000359077",5,369.947090365868,"L1CAM"
"9606.ENSP00000359095",10,1444.47294912697,"PRMT6"
"9606.ENSP00000359160",2,0,"TRMT13"
"9606.ENSP00000359219",1,0,"KAZALD1"
"9606.ENSP00000359221",2,171.184673887734,"RWDD3"
"9606.ENSP00000359488",15,1705.2628572265,"GBP5"
"9606.ENSP00000359497",15,180.727482133545,"GBP2"
"9606.ENSP00000359504",16,180.465151675776,"GBP1"
"9606.ENSP00000359660",5,163.003820032854,"AVPI1"
"9606.ENSP00000359665",6,294.389438199856,"PI4K2A"
"9606.ENSP00000359787",10,8.00878522244126,"IFI44L"
"9606.ENSP00000359799",9,992.314053831315,"DNAJB4"
"9606.ENSP00000359864",19,1387.41477572978,"GPC4"
"9606.ENSP00000360025",21,468.480083342912,"GADD45A"
"9606.ENSP00000360076",10,708.297159902815,"SGIP1"
"9606.ENSP00000360129",2,936,"EFCAB7"
"9606.ENSP00000360327",6,2789.21155416086,"PARS2"
"9606.ENSP00000360660",2,19.4689488984757,"NPDC1"
"9606.ENSP00000360690",2,1870,"LONRF3"
"9606.ENSP00000360997",10,110.536213999755,"ADAMTS13"
"9606.ENSP00000361120",10,1091.12300552063,"RALGDS"
"9606.ENSP00000361266",4,6.68466298254176,"PTCH2"
"9606.ENSP00000361275",9,103.805974675613,"PLK3"
"9606.ENSP00000361281",1,0,"BEST4"
"9606.ENSP00000361405",113,6898.81854227283,"MMP9"
"9606.ENSP00000361818",25,1777.11182732997,"SDC4"
"9606.ENSP00000361850",40,3058.73557640027,"PLAU"
"9606.ENSP00000361935",6,530.347522821016,"HPCAL4"
"9606.ENSP00000362108",48,1812.2679006053,"LCN2"
"9606.ENSP00000362179",25,3621.007619994,"ZC3H12A"
"9606.ENSP00000362410",10,1866.31335361049,"MAFB"
"9606.ENSP00000362563",3,791.742107482067,"ZBTB43"
"9606.ENSP00000362608",12,979.37436641419,"PIM1"
"9606.ENSP00000362638",6,785.582862166644,"MARCKSL1"
"9606.ENSP00000362680",137,46668.5755415751,"SRC"
"9606.ENSP00000362763",1,0,"ZBTB6"
"9606.ENSP00000362994",31,2636.56853915412,"TRAF1"
"9606.ENSP00000363040",2,0,"MEGF9"
"9606.ENSP00000363149",2,4.09707939909553,"SPDEF"
"9606.ENSP00000363254",2,936,"DRGX"
"9606.ENSP00000363391",2,24.9611059164288,"SPAG4"
"9606.ENSP00000363640",8,664.889326698121,"PHF1"
"9606.ENSP00000363668",4,5.28313492941336,"DAXX"
"9606.ENSP00000363689",12,77.2497542712341,"ID3"
"9606.ENSP00000363770",14,531.993795301104,"C1QC"
"9606.ENSP00000363773",19,1631.9421861053,"C1QA"
"9606.ENSP00000363868",23,1289.41372584314,"ABCA1"
"9606.ENSP00000363943",2,0,"TP53INP2"
"9606.ENSP00000363970",12,2504.61943642576,"MAP1LC3A"
"9606.ENSP00000363973",9,1066.11176229247,"ALPL"
"9606.ENSP00000364140",11,1503.90885880169,"COL15A1"
"9606.ENSP00000364501",2,0,"CD300LD"
"9606.ENSP00000364591",2,138.388613370098,"TSPYL2"
"9606.ENSP00000364709",9,698.697813060939,"F10"
"9606.ENSP00000364801",11,199.208463903742,"HSPA1B"
"9606.ENSP00000364802",34,6609.60020360622,"HSPA1A"
"9606.ENSP00000364805",12,243.322848250342,"HSPA1L"
"9606.ENSP00000364859",4,0.145604123302607,"CARD17"
"9606.ENSP00000364885",7,673.693149649151,"ZBTB17"
"9606.ENSP00000364945",1,0,"DDAH2"
"9606.ENSP00000364978",1,0,"LY6G6C"
"9606.ENSP00000365280",27,487.990572302707,"ID1"
"9606.ENSP00000365522",1,0,"C9ORF64"
"9606.ENSP00000365596",14,963.935097767753,"GPR183"
"9606.ENSP00000365678",2,677.02203673311,"OTUD1"
"9606.ENSP00000365682",16,1427.58930543177,"TLE1"
"9606.ENSP00000366032",9,5122.12938659629,"COMMD3"
"9606.ENSP00000366306",18,3884.05837872573,"SPRY2"
"9606.ENSP00000366307",27,506.184896237502,"THBD"
"9606.ENSP00000366410",4,546.877686437342,"NMNAT1"
"9606.ENSP00000366416",6,27.4545393300132,"EDNRB"
"9606.ENSP00000366465",4,1525.30844657687,"ZKSCAN3"
"9606.ENSP00000366487",3,2804,"ARL5B"
"9606.ENSP00000366509",4,53.6259518756962,"ZKSCAN4"
"9606.ENSP00000366886",3,0,"KLHL21"
"9606.ENSP00000366915",9,272.856168502152,"KLF5"
"9606.ENSP00000367013",13,465.029992269884,"TNFRSF25"
"9606.ENSP00000367815",1,0,"DNAAF1"
"9606.ENSP00000367832",37,85.5353510490253,"CCL7"
"9606.ENSP00000368104",48,8072.25211117541,"BMP2"
"9606.ENSP00000368450",32,351.304671529601,"CD83"
"9606.ENSP00000368538",32,277.967053185755,"TNFRSF4"
"9606.ENSP00000368592",1,0,"TTLL10"
"9606.ENSP00000368664",1,0,"RGCC"
"9606.ENSP00000368678",22,1475.46462011579,"AGRN"
"9606.ENSP00000368683",52,2954.16763559551,"EDN1"
"9606.ENSP00000368976",11,3302.93693046217,"KIFC3"
"9606.ENSP00000369391",8,711.338089120726,"RPP40"
"9606.ENSP00000369581",62,2201.71084365071,"IFNB1"
"9606.ENSP00000369703",5,230.254055520265,"TUBB2A"
"9606.ENSP00000369755",3,15.3090953852329,"C2CD4B"
"9606.ENSP00000369820",2,5.19690314500485,"PIGA"
"9606.ENSP00000369979",4,225.152758927714,"CPXM1"
"9606.ENSP00000370013",3,1576.760745463,"PTCD2"
"9606.ENSP00000370074",1,0,"SERPINB9"
"9606.ENSP00000370253",6,784.604480320965,"NKX3-1"
"9606.ENSP00000370256",9,699.142022287045,"FOXC1"
"9606.ENSP00000370770",1,0,"C17ORF107"
"9606.ENSP00000371073",2,936,"PLCXD1"
"9606.ENSP00000371219",7,359.994522799135,"RHOH"
"9606.ENSP00000371272",3,58.3338663549566,"PLIN5"
"9606.ENSP00000371333",25,1310.02909211368,"KLRD1"
"9606.ENSP00000371348",4,180.461611226688,"TMEM52B"
"9606.ENSP00000371388",7,3823.55524015782,"SRXN1"
"9606.ENSP00000371398",5,1228.7364942899,"GLIS3"
"9606.ENSP00000371548",2,268.984868717079,"LGI2"
"9606.ENSP00000371790",17,271.600536528925,"FGF9"
"9606.ENSP00000371858",7,2329.93193731128,"NOP2"
"9606.ENSP00000371994",3,64.8788781348447,"NYNRIN"
"9606.ENSP00000372295",8,468.183326133188,"GJB2"
"9606.ENSP00000373272",2,403.089643647868,"TRIM71"
"9606.ENSP00000373647",1,0,"FAM83G"
"9606.ENSP00000373854",7,3.15277397166207,"ITGAD"
"9606.ENSP00000374234",3,113.941456992264,"TMEM72"
"9606.ENSP00000374268",1,0,"GXYLT2"
"9606.ENSP00000375066",18,779.39236940257,"HCAR2"
"9606.ENSP00000375311",1,0,"PRR33"
"9606.ENSP00000375778",19,3095.29149258207,"LAMB3"
"9606.ENSP00000375783",1,0,"DACT3"
"9606.ENSP00000376048",18,5252.7391005119,"MAG"
"9606.ENSP00000376246",1,0,"MB21D2"
"9606.ENSP00000376368",4,1352.82678018626,"WASF1"
"9606.ENSP00000376395",2,0,"CD300E"
"9606.ENSP00000376421",2,0,"SDK2"
"9606.ENSP00000376583",5,675.00590036256,"RIC8B"
"9606.ENSP00000376587",2,936,"SLC33A1"
"9606.ENSP00000376658",7,568.691712642188,"SYCP3"
"9606.ENSP00000376946",10,1302.71416739528,"BBS10"
"9606.ENSP00000377148",3,57.1210591498897,"AP1G1"
"9606.ENSP00000377547",7,957.725464388226,"CCNJL"
"9606.ENSP00000378132",4,93.7849218963716,"IRX5"
"9606.ENSP00000378195",3,95.5770871711852,"GPR75"
"9606.ENSP00000378310",5,58.3821151542663,"SLC39A8"
"9606.ENSP00000378332",10,693.076064308406,"TGFB1I1"
"9606.ENSP00000378517",66,2752.81571494186,"SPP1"
"9606.ENSP00000378690",2,115.651708292615,"CALN1"
"9606.ENSP00000378699",48,11768.7129368376,"CDK1"
"9606.ENSP00000378957",2,11.5845813041226,"MFAP4"
"9606.ENSP00000379051",3,13.5199538760399,"PURB"
"9606.ENSP00000379110",75,1113.12434864552,"CXCL1"
"9606.ENSP00000379183",7,1795.78921783348,"PANX2"
"9606.ENSP00000379208",1,0,"ZNF248"
"9606.ENSP00000379412",5,963.720788903238,"ZNFX1"
"9606.ENSP00000379904",8,308.951425408531,"THRB"
"9606.ENSP00000380109",7,81.2781824470642,"NFKBID"
"9606.ENSP00000380247",5,42.048876905228,"HRH1"
"9606.ENSP00000380379",15,107.183214591596,"WNT5B"
"9606.ENSP00000380494",4,29.6448064588816,"MYCL"
"9606.ENSP00000380530",8,961.676692579845,"DUSP8"
"9606.ENSP00000380598",3,1282.20070603966,"BLOC1S5"
"9606.ENSP00000381057",6,241.949895574044,"RNASE1"
"9606.ENSP00000381185",15,1076.5826114969,"BCL2"
"9606.ENSP00000381298",2,0,"LONRF1"
"9606.ENSP00000381425",6,788.593642613399,"MPP3"
"9606.ENSP00000381498",6,1032.8086790149,"FGFRL1"
"9606.ENSP00000381657",10,1753.73189368847,"DOT1L"
"9606.ENSP00000381876",6,79.0724584012972,"DAAM2"
"9606.ENSP00000381970",4,1084.86440862925,"GIN1"
"9606.ENSP00000382204",7,162.435803414724,"JMJD1C"
"9606.ENSP00000382379",5,375.123942352185,"ANKRD28"
"9606.ENSP00000382707",12,66.4329465772576,"IFITM3"
"9606.ENSP00000382804",2,13.0934377338816,"ODF3B"
"9606.ENSP00000383115",9,643.715500799044,"COLEC12"
"9606.ENSP00000383185",2,0.429253766484313,"MACC1"
"9606.ENSP00000383232",5,1040.24884383604,"GGT1"
"9606.ENSP00000383641",16,143.028188483599,"CRLF2"
"9606.ENSP00000383923",2,173.186551675587,"LIPN"
"9606.ENSP00000384126",2,5.37654712292572,"LRRC32"
"9606.ENSP00000384192",8,290.943312893063,"RASGRP3"
"9606.ENSP00000384359",4,498.125118492662,"APOBEC3A"
"9606.ENSP00000384367",1,0,"KCTD1"
"9606.ENSP00000384371",48,3348.02093432646,"BCL6"
"9606.ENSP00000384387",2,0,"HCRTR1"
"9606.ENSP00000384490",8,1811.22769775397,"CBX6"
"9606.ENSP00000384794",2,37.5579127062078,"A4GALT"
"9606.ENSP00000384849",41,4766.69064675967,"CDKN1A"
"9606.ENSP00000384999",8,2047.43046308635,"P4HA2"
"9606.ENSP00000385090",18,64.7833188845858,"NLRC4"
"9606.ENSP00000385470",7,0,"TNFSF18"
"9606.ENSP00000385477",13,478.540159586184,"CLDN5"
"9606.ENSP00000385510",8,2890.89211463974,"GPSM2"
"9606.ENSP00000385592",2,36.8377897579976,"IGSF23"
"9606.ENSP00000385675",182,19795.9662692532,"IL6"
"9606.ENSP00000385741",2,0,"APOBEC3H"
"9606.ENSP00000385787",3,99.3860226300101,"POP1"
"9606.ENSP00000386125",2,936,"ARMC5"
"9606.ENSP00000386187",12,102.085110706908,"IFITM1"
"9606.ENSP00000386380",50,274.545281655806,"IL1R1"
"9606.ENSP00000386444",38,6597.38828727236,"SAG"
"9606.ENSP00000386499",2,35.6929266473171,"PRR35"
"9606.ENSP00000386543",1,0,"PREPL"
"9606.ENSP00000386807",1,0,"C4ORF48"
"9606.ENSP00000387462",1,0,"ZBTB10"
"9606.ENSP00000387535",4,1790.8617684761,"IRGQ"
"9606.ENSP00000387757",2,4.31753151902728,"HIC2"
"9606.ENSP00000387784",29,2003.93755920673,"SOS1"
"9606.ENSP00000387941",1,0,"IFFO2"
"9606.ENSP00000389026",2,0,"CRISP3"
"9606.ENSP00000390590",4,552.768649441985,"DDN"
"9606.ENSP00000391457",2,3.92102338730241,"INO80C"
"9606.ENSP00000391641",1,0,"ZNF780B"
"9606.ENSP00000392028",10,1213.96365352834,"CHD7"
"9606.ENSP00000392043",4,110.839215921188,"ATP2B1"
"9606.ENSP00000393198",6,49.2728199797111,"HES4"
"9606.ENSP00000393854",1,0,"CENPBD1"
"9606.ENSP00000394085",4,1000.05540774499,"JMJD6"
"9606.ENSP00000395389",9,1587.31578597602,"LPAR3"
"9606.ENSP00000395461",1,0,"BTBD19"
"9606.ENSP00000396915",7,170.594526686027,"SCN1B"
"9606.ENSP00000397598",5,439.028980633877,"KY"
"9606.ENSP00000398273",6,1100.35616289713,"SOX5"
"9606.ENSP00000398698",201,34121.4773509704,"TNF"
"9606.ENSP00000399805",5,826.021045052352,"CRYZ"
"9606.ENSP00000399888",9,541.755884097823,"HMGA1"
"9606.ENSP00000400223",6,1298.33367196657,"FJX1"
"9606.ENSP00000400252",2,936,"DNAI2"
"9606.ENSP00000400258",3,936,"DLGAP2"
"9606.ENSP00000400365",17,997.773539436835,"LAMA2"
"9606.ENSP00000400513",3,279.130780935437,"FASTKD1"
"9606.ENSP00000400803",1,0,"LRRC69"
"9606.ENSP00000400997",2,114.47399690165,"ZNF780A"
"9606.ENSP00000401645",25,358.210642584011,"SERPINB2"
"9606.ENSP00000401878",4,257.180491812876,"KBTBD8"
"9606.ENSP00000402084",22,1314.11465482156,"WEE1"
"9606.ENSP00000402584",2,0,"MDGA1"
"9606.ENSP00000403683",2,29.8942959230583,"NABP1"
"9606.ENSP00000404079",10,577.846238258743,"DNAJB5"
"9606.ENSP00000404151",2,32.2674228782936,"CEP170B"
"9606.ENSP00000406970",2,936,"LAX1"
"9606.ENSP00000407067",2,0,"FAM86B1"
"9606.ENSP00000408598",1,0,"PABPN1L"
"9606.ENSP00000409225",1,0,"C10ORF55"
"9606.ENSP00000410269",11,1151.47964836878,"TMEM176B"
"9606.ENSP00000410811",5,223.305551686557,"FIGNL1"
"9606.ENSP00000411073",2,0,"BCL7B"
"9606.ENSP00000411788",5,943.662669600591,"GPR35"
"9606.ENSP00000411898",8,974.53950306942,"EPGN"
"9606.ENSP00000412237",127,7342.29699575074,"IL10"
"9606.ENSP00000414517",10,1681.5718652779,"MAMLD1"
"9606.ENSP00000414657",8,70.2725370387085,"OSR2"
"9606.ENSP00000415243",7,125.897261665139,"SKIL"
"9606.ENSP00000415822",5,2088.17356272943,"ATXN1L"
"9606.ENSP00000416125",1,0,"ARHGEF38"
"9606.ENSP00000416293",26,2112.26972549982,"SLC2A1"
"9606.ENSP00000417401",21,4026.83196279806,"HELZ2"
"9606.ENSP00000417610",1,0,"RAB23"
"9606.ENSP00000418525",24,617.721738494853,"MME"
"9606.ENSP00000418748",2,0.105195485855863,"ESRP2"
"9606.ENSP00000418767",7,208.522107921065,"TREML2"
"9606.ENSP00000418915",65,15239.0060750108,"CDKN2A"
"9606.ENSP00000419945",11,39.6144318569745,"ERVW-1"
"9606.ENSP00000419952",2,23.5960065439762,"KCNAB1"
"9606.ENSP00000420174",1,0,"ERVFRD-1"
"9606.ENSP00000420384",10,1114.72053898711,"CST7"
"9606.ENSP00000420477",1,0,"NACAD"
"9606.ENSP00000422607",13,1330.81581480585,"ACSL1"
"9606.ENSP00000424079",1,0,"NHSL2"
"9606.ENSP00000424123",2,6.01987486198013,"ELOVL7"
"9606.ENSP00000426119",3,23.6850905466159,"CRIP2"
"9606.ENSP00000426613",3,5.86168440012877,"TNIP3"
"9606.ENSP00000427279",60,451.40028558927,"CXCL2"
"9606.ENSP00000428572",9,98.140177952381,"LY6E"
"9606.ENSP00000430897",2,936,"CCDC71L"
"9606.ENSP00000432456",3,69.7839641142022,"GPR61"
"9606.ENSP00000433109",9,555.466158802774,"KCNA2"
"9606.ENSP00000433282",2,2.50062977957715,"SLC22A18AS"
"9606.ENSP00000433343",1,0,"FAM118B"
"9606.ENSP00000433642",54,1845.82682889393,"FCGR3B"
"9606.ENSP00000434033",5,209.694506971816,"RAP1GAP"
"9606.ENSP00000434034",15,1397.96263766707,"FZD4"
"9606.ENSP00000435421",3,939.780008400405,"DDIAS"
"9606.ENSP00000436607",14,13.2619606224734,"ADM"
"9606.ENSP00000436714",3,0.421460892049127,"HCAR3"
"9606.ENSP00000437955",101,18338.1524805963,"HIF1A"
"9606.ENSP00000438748",2,0,"SMG8"
"9606.ENSP00000440273",3,0,"SH2B2"
"9606.ENSP00000440643",31,58.6285348843606,"TLR5"
"9606.ENSP00000440864",29,3568.40865752421,"NR4A1"
"9606.ENSP00000441214",3,1154.99252217572,"USP36"
"9606.ENSP00000442795",10,440.072661811933,"MYBPC3"
"9606.ENSP00000442837",2,0,"RGS13"
"9606.ENSP00000443191",5,216.449175366946,"KLHL13"
"9606.ENSP00000443319",7,167.564233099144,"PFKFB3"
"9606.ENSP00000444433",7,1433.94334617336,"SCO2"
"9606.ENSP00000445359",4,272.60323821795,"ATP8B1"
"9606.ENSP00000445626",9,133.077775848324,"EGR4"
"9606.ENSP00000446184",9,625.387014535638,"RRP12"
"9606.ENSP00000446252",33,8394.80942692743,"SOD2"
"9606.ENSP00000446485",3,104.014859415286,"GTSF1"
"9606.ENSP00000447679",1,0,"INAFM1"
"9606.ENSP00000448165",29,1248.32271643607,"APAF1"
"9606.ENSP00000448665",36,973.59183618439,"DDIT3"
"9606.ENSP00000448955",3,0,"GAS2L3"
"9606.ENSP00000449999",6,22.1737824849453,"CLEC5A"
"9606.ENSP00000450244",6,312.140230111691,"RASAL1"
"9606.ENSP00000450310",12,271.25159357855,"GPR84"
"9606.ENSP00000450524",3,253.986515841714,"MAP1LC3B2"
"9606.ENSP00000451261",2,11.097499229849,"UBE2J1"
"9606.ENSP00000452120",12,21.7783137634657,"ITGA7"
"9606.ENSP00000452126",13,2134.94526327145,"RGMA"
"9606.ENSP00000452871",11,2107.79917579779,"TLE3"
"9606.ENSP00000453302",3,22.6071774797566,"ADAM8"
"9606.ENSP00000454071",39,3338.08222395351,"LDLR"
"9606.ENSP00000456340",11,7127.87066816341,"DET1"
"9606.ENSP00000462521",18,914.914086733395,"TXNIP"
"9606.ENSP00000463069",6,39.0975216963407,"RNF43"
"9606.ENSP00000463325",2,0,"PTPRM"
"9606.ENSP00000464788",1,0,"ZNF285"
"9606.ENSP00000464976",1,0,"ZNF850"
"9606.ENSP00000467290",9,199.267454884543,"SEMA6B"
"9606.ENSP00000467494",6,2071.96286677559,"GIPR"
"9606.ENSP00000468308",3,206.831978686156,"FAM20A"
"9606.ENSP00000468354",2,15.315609388152,"ANKRD29"
"9606.ENSP00000468678",1,0,"PLEKHH3"
"9606.ENSP00000468897",14,683.907090540179,"FPR2"
"9606.ENSP00000469647",23,357.483071454736,"ZFP36"
"9606.ENSP00000469686",4,1600.38832476244,"EGLN2"
"9606.ENSP00000471894",16,658.317896304703,"HAMP"
"9606.ENSP00000472474",2,0,"IL4I1"
"9606.ENSP00000473159",15,731.567359298494,"FFAR2"
"9606.ENSP00000473941",1,0,"HEATR9"
"9606.ENSP00000474412",80,2414.33291686223,"CCL5"
"9606.ENSP00000475025",3,8.09518557869225,"TLCD4-RWDD3"
"9606.ENSP00000477564",1,0,"SCARF2"
"9606.ENSP00000477908",71,824.875458594667,"CCL3"
"9606.ENSP00000478061",7,1073.63113013569,"MARCKS"
"9606.ENSP00000478070",4,68.7361572071576,"CWC25"
"9606.ENSP00000478179",1,0,"CASP8AP2"
"9606.ENSP00000478305",3,42.6679239367267,"SMOX"
"9606.ENSP00000478570",136,14578.9064254089,"VEGFA"
"9606.ENSP00000478591",1,0,"NEURL3"
"9606.ENSP00000478962",8,887.634922677614,"CBY1"
"9606.ENSP00000479153",5,103.063775748751,"EHD1"
"9606.ENSP00000479536",10,151.734660821611,"CD177"
"9606.ENSP00000479580",7,547.655853184208,"GIMAP6"
"9606.ENSP00000479618",145,42680.7186314921,"MYC"
"9606.ENSP00000479679",2,0,"KCP"
"9606.ENSP00000480050",11,2580.7123036116,"SYN2"
"9606.ENSP00000480297",1,0,"ZNF2"
"9606.ENSP00000480439",1,0,"DHRS3"
"9606.ENSP00000480558",26,8.91213474595734,"CCL3L3"
"9606.ENSP00000480573",3,26.9567729175765,"ADRA2B"
"9606.ENSP00000480601",2,13.1589139499705,"CFAP99"
"9606.ENSP00000480821",6,27.7737127709901,"LSR"
"9606.ENSP00000480966",9,105.02395101086,"P2RY6"
"9606.ENSP00000480971",4,552.72731826432,"SSTR3"
"9606.ENSP00000480987",28,2505.06824529919,"MCM3"
"9606.ENSP00000481559",5,1846.76264511318,"MRM1"
