"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903533","regulation of protein targeting","11/4439","29/18842",0.379310344827586,1.61003953981558,1.82513932629994,0.0592280711338051,0.207541751288688,0.207541751288688,"PAK1/TCAF2/AKT2/INPP5K/C2CD5/MIEF1/PRNP/TCAF1/CIB1/GDI1/MIEF2",11
"GO:1905477","positive regulation of protein localization to membrane","27/4439","86/18842",0.313953488372093,1.33262257893827,1.7163225440145,0.0592927233133066,0.207541751288688,0.207541751288688,"EZR/PRKCI/CD81/DAG1/ITGA3/NECAB2/SQSTM1/RHOG/SLC5A3/PPP1R9B/CLIP3/EFCAB7/LGALS3/PRNP/MESD/TNF/PTPN9/STX4/CIB1/ARF6/AKT1/ATP2B4/NLGN2/TNFAIP6/PGRMC1/LAMB1/LRP1",27
"GO:0002524","hypersensitivity","7/4439","16/18842",0.4375,1.85703424194638,1.90391346434361,0.0601263098184102,0.207541751288688,0.207541751288688,"CCR7/HLA-E/FCGR1A/FCGR2B/FUT7/FCGR2C/FCGR3B",7
"GO:0002643","regulation of tolerance induction","7/4439","16/18842",0.4375,1.85703424194638,1.90391346434361,0.0601263098184102,0.207541751288688,0.207541751288688,"TNFRSF14/HAVCR2/HLA-B/IRAK3/LILRB2/PHLPP1/LILRB4",7
"GO:0016558","protein import into peroxisome matrix","7/4439","16/18842",0.4375,1.85703424194638,1.90391346434361,0.0601263098184102,0.207541751288688,0.207541751288688,"TRIM37/PEX13/PEX1/PEX16/PEX12/PEX26/LONP2",7
"GO:0034497","protein localization to phagophore assembly site","7/4439","16/18842",0.4375,1.85703424194638,1.90391346434361,0.0601263098184102,0.207541751288688,0.207541751288688,"ATG4D/RAB33B/PACS2/MFN2/WDR45B/STX17/WIPI1",7
"GO:0036507","protein demannosylation","7/4439","16/18842",0.4375,1.85703424194638,1.90391346434361,0.0601263098184102,0.207541751288688,0.207541751288688,"RNF103/EDEM3/EDEM1/TRIM13/RNF185/UGGT1/MARCHF6",7
"GO:0036508","protein alpha-1,2-demannosylation","7/4439","16/18842",0.4375,1.85703424194638,1.90391346434361,0.0601263098184102,0.207541751288688,0.207541751288688,"RNF103/EDEM3/EDEM1/TRIM13/RNF185/UGGT1/MARCHF6",7
"GO:0044743","protein transmembrane import into intracellular organelle","7/4439","16/18842",0.4375,1.85703424194638,1.90391346434361,0.0601263098184102,0.207541751288688,0.207541751288688,"TRIM37/PEX13/PEX1/PEX16/PEX12/PEX26/LONP2",7
"GO:0044793","host-mediated suppression of viral proces","7/4439","16/18842",0.4375,1.85703424194638,1.90391346434361,0.0601263098184102,0.207541751288688,0.207541751288688,"CCL3/CCL5/INPP5K/TARDBP/CCL4/PTX3/LTF",7
